"pregion","dollar_per_kw","geo_rsc_mw"
"p65",26539.3623593754,6625.98716021502
"p65",27770.8107807832,26275.4402679608
"p65",28200.4061465827,2807.14186828317
"p65",28718.0619120455,2091.90575661618
"p65",29687.404805842,13904.9574429658
"p65",29792.1660866185,6041.26869283106
"p65",29974.7086594416,8385.78965754006
"p65",30676.7487938659,6343.05329123697
"p65",31397.4856276848,2208.50170006913
"p65",33602.7411826441,4218.66646187683
"p65",34220.8807598846,7609.34457902784
"p65",35124.9031535329,2707.55640987483
"p65",35311.5605888182,19476.9590236573
"p65",36276.096267792,11652.076599131
"p65",39003.902179088,10200.8099620867
"p65",41264.1789728678,3728.22303767387
"p65",43575.2775875602,4843.2903825616
"p65",45635.8770932137,1775.10046029054
"p65",46402.1530989227,4159.36655256838
"p65",54940.7896622694,2042.10592937658
"p65",59579.1238157546,2042.10592937658
"p66",18945.9029233104,1259.34440534282
"p66",19453.8855852265,320.031198681225
"p66",19855.4437353446,285.894537488561
"p66",20176.3926602811,1259.34440534282
"p66",20731.4618909943,1017.25187778586
"p66",21650.633456713,366.969107821138
"p66",22188.7328871935,5355.50153568116
"p66",22238.2499344693,1418.29666845694
"p66",22501.9342837872,1536.65318108704
"p66",23410.6607766783,2690.95328630913
"p66",23438.8061887125,6057.06329920143
"p66",25062.6163102187,6974.49079200387
"p66",25538.4845745045,7029.60092667025
"p66",25597.4133773693,4093.71768037545
"p66",25826.8762096713,5680.59887745158
"p66",26462.5645115026,3809.28394887803
"p66",26539.3623593754,5683.80449392776
"p66",27770.8107807832,503.515752591794
"p66",28200.4061465827,4156.17848708518
"p66",29687.404805842,6401.49718217303
"p66",29974.7086594416,1000.23801616779
"p66",30676.7487938659,8201.07777216451
"p66",31634.8305508242,3809.28394887803
"p66",33602.7411826441,3212.95163582558
"p66",34220.8807598846,4365.34643372993
"p66",35311.5605888182,8216.93197874684
"p66",36276.096267792,3596.58765204356
"p66",39003.902179088,2553.34866689022
"p66",43575.2775875602,1460.60589232839
"p67",21650.633456713,3933.10048131182
"p67",23410.6607766783,965.912005486017
"p67",25062.6163102187,1537.35195897439
"p67",26462.5645115026,3430.02948951612
"p67",26539.3623593754,6929.59538254589
"p67",28718.0619120455,2698.28986508601
"p67",29687.404805842,1720.91637198626
"p67",29792.1660866185,3080.59658775372
"p67",29974.7086594416,752.512841483292
"p67",31634.8305508242,4326.9802670651
"p67",39003.902179088,4052.07741104854
"p67",43575.2775875602,2712.76415936522
"p68",39570.6354559266,3712.28810418263
"p68",54940.7896622694,1762.06394571554
"p68",59579.1238157546,659.662751634073
"p68",70988.6211709944,7794.40006045543
"p69",35124.9031535329,4623.93974028715
"p69",39570.6354559266,8350.39271739251
"p69",46402.1530989227,5071.36543185249
"p69",52804.3988744404,3197.51023789891
"p69",59579.1238157546,6353.7930010296
"p7",13437.3083327597,14483.8089379936
"p7",14922.0389200649,27855.6959163383
"p7",14996.144345048,18410.027590312
"p7",15135.6621050405,27979.8779789125
"p7",16226.7837256534,16322.2925027508
"p7",17242.5907850676,24292.7580665741
"p7",17412.080541241,20376.6502672515
"p7",17581.9726739368,37044.2405501727
"p7",17756.3237655923,19448.3360031164
"p7",17781.0168917904,13771.6010822865
"p7",18671.3911359139,7912.45117908908
"p7",18945.9029233104,3558.26634925629
"p7",22188.7328871935,2772.13773721129
"p7",22238.2499344693,3103.13925807234
"p7",22501.9342837872,11391.3243520148
"p7",23350.8379933315,15824.9023581782
"p7",25774.6747488849,2441.13621635024
"p7",35311.5605888182,22395.7036665651
"p70",25538.4845745045,1288.21633434886
"p70",28200.4061465827,1350.01644291175
"p70",29792.1660866185,852.264299892952
"p70",29974.7086594416,8255.85085264412
"p70",31397.4856276848,18185.1183279079
"p70",33602.7411826441,17932.4971624173
"p70",34466.1434073301,621.982823152166
"p70",35124.9031535329,6090.48000905954
"p70",36276.096267792,1378.17225205292
"p70",38682.6087325057,769.659446420192
"p70",39570.6354559266,15874.727476117
"p70",41264.1789728678,9743.37674726984
"p70",43575.2775875602,10543.905127253
"p70",46402.1530989227,4628.35285827346
"p70",52804.3988744404,3937.98125527125
"p70",54940.7896622694,4376.3107872695
"p70",59579.1238157546,14899.1129505584
"p71",31397.4856276848,6567.76201382426
"p71",33602.7411826441,6969.5727157945
"p71",35124.9031535329,4024.28358662514
"p71",46402.1530989227,2102.1536548384
"p71",52804.3988744404,7568.43629480787
"p72",33602.7411826441,5562.0536856721
"p72",35124.9031535329,13015.2219667233
"p72",39570.6354559266,13428.3866973777
"p72",46402.1530989227,8792.52505059455
"p72",52804.3988744404,17949.9361518911
"p72",59579.1238157546,9595.70993041003
"p73",35124.9031535329,4127.26110623681
"p73",39570.6354559266,2083.97861291567
"p73",46402.1530989227,4106.83724170396
"p73",52804.3988744404,4106.83724170396
"p73",59579.1238157546,1362.76191396762
"p74",39570.6354559266,5032.22756376914
"p74",54940.7896622694,6435.06838782435
"p74",59579.1238157546,5623.28604749348
"p74",70988.6211709944,1845.42135829954
"p75",39570.6354559266,18943.9126394451
"p75",59579.1238157546,16681.9529213024
"p76",33602.7411826441,1374.5203382267
"p76",35124.9031535329,6790.16348630319
"p76",39570.6354559266,10162.1865813591
"p76",46402.1530989227,5932.68426308519
"p76",52804.3988744404,5979.39769689385
"p76",59579.1238157546,7785.10609567155
"p77",29792.1660866185,2429.14320090428
"p77",29974.7086594416,1099.1632639636
"p77",31397.4856276848,5409.08796091344
"p77",33602.7411826441,4522.58319842108
"p77",35124.9031535329,2060.25419061059
"p77",36276.096267792,1230.40663876522
"p77",39570.6354559266,4545.36527231904
"p77",41264.1789728678,2977.1416322221
"p77",46402.1530989227,2148.40276525753
"p77",52804.3988744404,5568.85627427233
"p77",59579.1238157546,2769.88558478797
"p78",26462.5645115026,2539.91639707575
"p78",31397.4856276848,3807.77629195783
"p78",33602.7411826441,2144.88851058998
"p78",36276.096267792,1133.13470652462
"p78",41264.1789728678,2780.1817222393
"p78",52804.3988744404,1106.66826323356
"p79",29792.1660866185,1072.61336005847
"p79",33602.7411826441,2009.183951585
"p79",35124.9031535329,3014.50290499533
"p79",39570.6354559266,3549.98775598559
"p79",46402.1530989227,885.280869421034
"p79",52804.3988744404,1769.28139020172
"p79",59579.1238157546,2181.56849790597
"p8",11860.8806680186,2954.75860426044
"p8",13836.4855997893,2954.75860426044
"p8",14201.4852296955,3160.90455339489
"p8",14996.144345048,7133.63893417271
"p8",15135.6621050405,6765.92558705041
"p8",15841.5176804637,3332.69284434027
"p8",16216.6565071475,6324.66957050364
"p8",19855.4437353446,2301.96309866802
"p8",20201.2858900121,5515.70020683457
"p8",22188.7328871935,6607.701641534
"p8",22501.9342837872,4927.35885143889
"p8",23438.8061887125,7396.68094201567
"p8",25538.4845745045,7988.41541737693
"p8",25826.8762096713,7396.68094201567
"p8",27770.8107807832,12732.2386583972
"p8",30676.7487938659,5818.72234105233
"p80",25538.4845745045,1255.8145044818
"p80",26539.3623593754,1038.76014568248
"p80",28200.4061465827,1182.72102976077
"p80",29792.1660866185,978.300111036687
"p80",29974.7086594416,978.300111036687
"p80",31397.4856276848,2355.9565964487
"p80",33602.7411826441,3947.58026653656
"p80",35124.9031535329,6039.01861999453
"p80",36276.096267792,900.185329880493
"p80",39570.6354559266,7804.2871253064
"p80",41264.1789728678,2933.21123477611
"p80",43575.2775875602,708.145792839321
"p80",46402.1530989227,4606.18627218874
"p80",52804.3988744404,4234.47335279159
"p80",54940.7896622694,2636.07581444996
"p80",59579.1238157546,9181.09530224247
"p81",31397.4856276848,14911.8583922971
"p81",33602.7411826441,14790.7573790194
"p81",35124.9031535329,9634.04519683778
"p81",38682.6087325057,416.028811390767
"p81",39570.6354559266,6110.86565420047
"p81",41264.1789728678,2895.13422639517
"p81",43575.2775875602,2981.16016785503
"p81",45635.8770932137,4677.80690178495
"p81",46402.1530989227,7569.66987942389
"p81",52804.3988744404,15121.5942301021
"p81",54940.7896622694,6385.221316276
"p81",59579.1238157546,10798.5450365211
"p81",70988.6211709944,1447.58475156908
"p82",33602.7411826441,1092.31155063462
"p82",35124.9031535329,4931.02776713892
"p82",39570.6354559266,1520.67096459975
"p82",41264.1789728678,961.886290857355
"p82",46402.1530989227,3380.36204139931
"p82",52804.3988744404,1005.2366661137
"p82",59579.1238157546,1339.09831211023
"p83",33602.7411826441,648.029665826449
"p83",35124.9031535329,3712.44669925046
"p83",38682.6087325057,2213.68993643169
"p83",39570.6354559266,12058.6716514738
"p83",41264.1789728678,2148.17683427601
"p83",46402.1530989227,4789.64914245328
"p83",52804.3988744404,2615.00175203206
"p83",54940.7896622694,6549.13204274307
"p83",59579.1238157546,8827.27319669064
"p84",31397.4856276848,997.351567550505
"p84",33602.7411826441,890.967400345118
"p84",35124.9031535329,2183.72265244085
"p84",39570.6354559266,14868.4873423095
"p84",46402.1530989227,9184.61287868352
"p84",52804.3988744404,8511.71825270323
"p84",59579.1238157546,4995.09865216948
"p85",18872.8887883071,1644.00024835122
"p85",18945.9029233104,6593.60323419619
"p85",19453.8855852265,1340.21759376459
"p85",20176.3926602811,5617.17557664921
"p85",20731.4618909943,4411.36115642763
"p85",21650.633456713,7722.94393217723
"p85",22188.7328871935,7832.53680147815
"p85",22238.2499344693,1694.85372952788
"p85",22501.9342837872,4986.10498194177
"p85",23410.6607766783,1398.63891964817
"p85",23438.8061887125,5391.6571920966
"p85",25062.6163102187,9185.95059108457
"p85",25538.4845745045,8021.43433673456
"p85",25597.4133773693,8139.9753124905
"p85",25774.6747488849,3328.24923277034
"p85",25826.8762096713,2642.72066158598
"p85",26462.5645115026,9455.85358106357
"p85",26539.3623593754,9911.32145172771
"p85",27770.8107807832,2108.60901418961
"p85",29687.404805842,3847.13332924243
"p85",29792.1660866185,11346.5256621058
"p85",29974.7086594416,1392.52183010399
"p85",30676.7487938659,4248.3513790294
"p85",31397.4856276848,13189.8307224334
"p85",31634.8305508242,6045.60094593198
"p85",33602.7411826441,15349.5393851702
"p85",34220.8807598846,5891.5661184717
"p85",35124.9031535329,11863.1176217188
"p85",35311.5605888182,6672.88931221529
"p85",36276.096267792,8414.89981701199
"p85",38682.6087325057,2267.90722899341
"p85",39003.902179088,5041.20169653007
"p85",39570.6354559266,9065.14037001024
"p85",41264.1789728678,12006.496820887
"p85",43575.2775875602,7361.49241192409
"p85",46402.1530989227,8052.7947709708
"p85",52804.3988744404,15883.7413734028
"p85",59579.1238157546,3079.64109467524
"p86",19453.8855852265,1383.42756646557
"p86",20176.3926602811,3373.73851361873
"p86",20731.4618909943,7536.56038053405
"p86",21650.633456713,5934.33220081953
"p86",22188.7328871935,10239.4604832875
"p86",22501.9342837872,1235.86195937591
"p86",22960.798785932,2081.3512118788
"p86",23410.6607766783,2675.57892042967
"p86",23438.8061887125,1205.75211632501
"p86",25538.4845745045,2586.22519388498
"p86",25597.4133773693,11639.7580806863
"p86",25826.8762096713,3940.03650033276
"p86",30676.7487938659,9016.83833602933
"p86",35311.5605888182,9784.69507031387
"p87",20176.3926602811,1606.15530454007
"p87",20731.4618909943,1512.77418218309
"p87",21650.633456713,3654.59481480201
"p87",22188.7328871935,8552.71284025246
"p87",22238.2499344693,563.914260764187
"p87",22501.9342837872,747.543633300867
"p87",22960.798785932,1556.59665449952
"p87",23410.6607766783,9333.9711531789
"p87",23438.8061887125,7325.65910399166
"p87",25062.6163102187,17240.681875753
"p87",25538.4845745045,14916.5144457645
"p87",25597.4133773693,3695.20460609109
"p87",25774.6747488849,1529.76373383608
"p87",25826.8762096713,7038.28575409407
"p87",26462.5645115026,13639.9061295718
"p87",26539.3623593754,22767.4564152158
"p87",28200.4061465827,2496.06488116209
"p87",29687.404805842,20817.9984342441
"p87",29792.1660866185,6639.83782217535
"p87",29974.7086594416,5099.05555270637
"p87",30676.7487938659,12199.2446323807
"p87",31397.4856276848,4940.86080329665
"p87",31634.8305508242,11067.1074775018
"p87",33602.7411826441,5861.66309081448
"p87",34220.8807598846,13733.0741956179
"p87",35124.9031535329,2780.38386979124
"p87",35311.5605888182,6034.31736772653
"p87",36276.096267792,9560.47568314651
"p87",39003.902179088,17091.8038696761
"p87",39570.6354559266,4082.53331286177
"p87",41264.1789728678,8267.61892301457
"p87",43575.2775875602,3797.71319015486
"p87",46402.1530989227,2217.56920207052
"p87",52804.3988744404,2712.79654110783
"p87",59579.1238157546,747.463515631461
"p88",26462.5645115026,2182.79081739923
"p88",29974.7086594416,624.865427074875
"p88",31397.4856276848,823.163974099061
"p88",31634.8305508242,699.476224337546
"p88",33602.7411826441,4476.85375787277
"p88",34220.8807598846,550.254629812203
"p88",34466.1434073301,1906.37365272236
"p88",35124.9031535329,12374.4357629048
"p88",38682.6087325057,1167.95024909633
"p88",39003.902179088,550.254629812203
"p88",39570.6354559266,6156.66795321697
"p88",41264.1789728678,4162.26933343904
"p88",46402.1530989227,8750.34898192036
"p88",52804.3988744404,4113.39821095463
"p88",59579.1238157546,1269.5510562785
"p89",29792.1660866185,1540.91884920762
"p89",31397.4856276848,5791.82192458128
"p89",33602.7411826441,12757.3631681996
"p89",35124.9031535329,14441.7846123497
"p89",36276.096267792,1724.90915956077
"p89",39570.6354559266,13706.1835682477
"p89",41264.1789728678,8158.62852868038
"p89",43575.2775875602,1390.6973478058
"p89",46402.1530989227,12046.9669140344
"p89",52804.3988744404,8977.02256125017
"p89",54940.7896622694,834.736680088461
"p89",59579.1238157546,4897.92157596741
"p9",14100.6878591239,3285.79215729472
"p9",15135.6621050405,4683.07922728539
"p9",15841.5176804637,3934.83752169861
"p9",16216.6565071475,4475.37385099795
"p9",16750.1328152943,3193.51516542315
"p9",17221.8214234768,3042.40014564326
"p9",17465.0594027004,7051.82917951544
"p9",17581.9726739368,2073.09856290167
"p9",17756.3237655923,3053.50090218691
"p9",17781.0168917904,1737.36423773667
"p9",18872.8887883071,5570.51467079766
"p9",18945.9029233104,4244.7575404677
"p9",19453.8855852265,9096.07285221537
"p9",19731.6205770786,6229.14043369937
"p9",19855.4437353446,2549.76777314343
"p9",20201.2858900121,10753.1244878089
"p9",20731.4618909943,18336.0260469742
"p9",21650.633456713,12727.2513526362
"p9",22188.7328871935,5152.49887725751
"p9",22238.2499344693,15791.6124209821
"p9",22501.9342837872,12097.052356609
"p9",23410.6607766783,12231.0974569534
"p9",23438.8061887125,3575.64357685358
"p9",25062.6163102187,1215.37600445269
"p9",25538.4845745045,2924.18177968596
"p9",25597.4133773693,3661.47072517333
"p9",25774.6747488849,1040.98699921309
"p9",25826.8762096713,4936.139104226
"p9",26462.5645115026,9184.43390191034
"p9",26539.3623593754,6995.41606006579
"p9",27770.8107807832,4786.70956247872
"p9",28200.4061465827,11611.5423287774
"p9",29687.404805842,4694.28481094169
"p9",29792.1660866185,5223.66700883944
"p9",29974.7086594416,6618.28199453472
"p9",30676.7487938659,7776.84594169668
"p9",31397.4856276848,11513.4782962048
"p9",33602.7411826441,1590.68350973284
"p9",34220.8807598846,8563.72991960276
"p9",35124.9031535329,5452.98190302678
"p9",35311.5605888182,5792.65013468043
"p9",36276.096267792,5011.42991119043
"p9",38682.6087325057,12126.3363835019
"p9",39003.902179088,2812.83961379148
"p9",39570.6354559266,11775.1168958742
"p9",41264.1789728678,2058.05292120381
"p9",43575.2775875602,9404.8724671594
"p9",45635.8770932137,961.391826332854
"p9",46402.1530989227,7855.88183352306
"p9",52804.3988744404,6834.06805755346
"p9",54940.7896622694,570.149544395544
"p9",59579.1238157546,2318.80105030396
"p9",70988.6211709944,2122.67191203832
"p90",25538.4845745045,4986.58740620355
"p90",28200.4061465827,3486.99824689921
"p90",28718.0619120455,1968.91254490055
"p90",29792.1660866185,2884.30719187959
"p90",29974.7086594416,2235.88373742944
"p90",33602.7411826441,5622.166661759
"p90",34220.8807598846,4203.20539995207
"p90",35124.9031535329,9209.80673861304
"p90",39003.902179088,1968.91254490055
"p90",39570.6354559266,17845.7737889179
"p90",41264.1789728678,7435.62742849066
"p90",46402.1530989227,8115.65663051998
"p90",52804.3988744404,4780.34029903795
"p90",54940.7896622694,12550.6742356488
"p90",59579.1238157546,16987.8569756144
"p90",70988.6211709944,934.688029789648
"p91",23410.6607766783,1301.01722791872
"p91",26462.5645115026,6109.55524558304
"p91",26539.3623593754,1013.58318919249
"p91",31634.8305508242,1620.3929983404
"p91",33602.7411826441,4671.79263938236
"p91",34220.8807598846,892.558330781446
"p91",35124.9031535329,5065.61640725115
"p91",39570.6354559266,2602.91131714216
"p91",41264.1789728678,1274.70915869444
"p91",45635.8770932137,1460.90121193474
"p91",46402.1530989227,1460.90121193474
"p91",52804.3988744404,3518.42211568587
"p91",54940.7896622694,746.187394229528
"p91",59579.1238157546,746.187394229528
"p92",31397.4856276848,1000.15393576546
"p92",33602.7411826441,2119.00837116233
"p92",35124.9031535329,9014.30271520893
"p92",38682.6087325057,2694.75314405456
"p92",39570.6354559266,23939.4260904659
"p92",41264.1789728678,2576.53551725726
"p92",45635.8770932137,2005.7093460568
"p92",46402.1530989227,4324.07289795893
"p92",52804.3988744404,5138.5252364226
"p92",54940.7896622694,21442.841616528
"p92",59579.1238157546,16961.8771544123
"p92",70988.6211709944,8184.33620126748
"p93",35124.9031535329,1836.34347718406
"p93",38682.6087325057,476.40741164587
"p93",39570.6354559266,3248.31949419098
"p93",45635.8770932137,690.373621777318
"p93",46402.1530989227,834.700755124712
"p93",52804.3988744404,1732.66672320382
"p93",54940.7896622694,2551.34719229738
"p93",59579.1238157546,809.180939253747
"p93",70988.6211709944,4725.53938761364
"p94",29974.7086594416,787.268038018875
"p94",31397.4856276848,7823.67438300531
"p94",33602.7411826441,9950.50150416417
"p94",34466.1434073301,465.263276878122
"p94",35124.9031535329,24455.9773866
"p94",39570.6354559266,38503.3772850739
"p94",41264.1789728678,3620.16695123053
"p94",43575.2775875602,1161.77098815719
"p94",45635.8770932137,953.162674635632
"p94",46402.1530989227,26038.3706127898
"p94",52804.3988744404,24773.0554671032
"p94",54940.7896622694,16002.3401821772
"p94",59579.1238157546,33327.2391166076
"p94",70988.6211709944,4395.21035826922
"p95",31397.4856276848,724.006384935357
"p95",33602.7411826441,646.779037208919
"p95",35124.9031535329,2373.31945150151
"p95",38682.6087325057,674.530560145981
"p95",39570.6354559266,3925.216503391
"p95",41264.1789728678,569.551689482481
"p95",46402.1530989227,1415.40746431058
"p95",52804.3988744404,674.530560145981
"p95",54940.7896622694,4970.46968846639
"p95",59579.1238157546,4707.82527550527
"p96",29792.1660866185,6813.77263277881
"p96",29974.7086594416,1334.40725674036
"p96",31397.4856276848,12065.005480175
"p96",33602.7411826441,9842.00209637501
"p96",34466.1434073301,1753.20115426292
"p96",35124.9031535329,14902.1163323975
"p96",36276.096267792,5108.34355597419
"p96",39570.6354559266,6222.81022191277
"p96",41264.1789728678,9020.9645967597
"p96",43575.2775875602,1780.86462758397
"p96",46402.1530989227,7929.21642459214
"p96",52804.3988744404,15685.6383315939
"p96",59579.1238157546,3630.32003946588
"p97",54940.7896622694,5238.14420336744
"p97",59579.1238157546,1454.98059748184
"p97",70988.6211709944,20924.2525582499
"p98",18872.8887883071,299.555596917083
"p98",25826.8762096713,244.202932269361
"p98",29687.404805842,2436.96453028855
"p98",29792.1660866185,5275.11822601242
"p98",31397.4856276848,6361.06687873214
"p98",31634.8305508242,947.172276124204
"p98",33602.7411826441,4618.75889958085
"p98",35124.9031535329,13049.0552585959
"p98",36276.096267792,3578.12528154253
"p98",38682.6087325057,679.48218189175
"p98",39570.6354559266,17888.1813289857
"p98",41264.1789728678,8479.13497869664
"p98",46402.1530989227,13282.9379238649
"p98",52804.3988744404,4514.91257714819
"p98",54940.7896622694,4131.89207271898
"p98",59579.1238157546,13920.3768134114
"p98",70988.6211709944,2548.28799604953
"p99",25826.8762096713,710.391886630088
"p99",26462.5645115026,3979.15631087387
"p99",29792.1660866185,2476.27032320455
"p99",29974.7086594416,736.788697801867
"p99",31397.4856276848,6775.707886843
"p99",31634.8305508242,1762.91384771021
"p99",33602.7411826441,8597.75136545444
"p99",34220.8807598846,602.647279401316
"p99",35124.9031535329,9180.85297937534
"p99",36276.096267792,3555.10194345676
"p99",39570.6354559266,3873.70390825915
"p99",41264.1789728678,2557.89314392918
"p99",43575.2775875602,1583.45968632024
"p99",45635.8770932137,1773.76135855897
"p99",46402.1530989227,3471.09092978018
"p99",52804.3988744404,7598.96844400415
"p99",54940.7896622694,6551.86502430902
"p99",59579.1238157546,5483.32115568288
"p99",70988.6211709944,6631.04614865364
